"Review.."	"Brand"	"Variety"	"Style"	"Country"	"Stars"	"Top.Ten"
1090	"Amianda"	"Dried Noodles - Spicy Sauerkraut"	"Pack"	"Taiwan"	3.25	"None"
1089	"Amianda"	"Hakka Flat Noodles - Fried Bean Sauce"	"Pack"	"Taiwan"	4.25	"None"
1088	"Amianda"	"Tachia Dried Noodles - Peppery"	"Pack"	"Taiwan"	3.75	"None"
1087	"MyKuali"	"Penang White Curry Noodle"	"Pack"	"Malaysia"	5	"2014 #1"
1086	"Sawadee"	"Indian Curry Flavour"	"Pack"	"UK"	3	"None"
1085	"Vina Acecook"	"Hao Hao Mi Goreng Shrimp & Onion Flavour"	"Pack"	"Vietnam"	3.5	"None"
1084	"Mr. Noodles"	"Noodles In A Cup Chicken Simulated Flavour"	"Cup"	"Canada"	1.5	"None"
1083	"Nissin"	"GooTa Demi Hamburg-Men"	"Cup"	"Japan"	4.75	"None"
1082	"Indomie"	"Mi Goreng Cabe Ijo"	"Pack"	"Indonesia"	4.5	"None"
1081	"Deshome"	"Aloe Noodle Sesame Sauce"	"Pack"	"Taiwan"	3.25	"None"
1080	"Deshome"	"Black Eyed Beans Noodle Basil Sauce & Sesame Sauce"	"Pack"	"Taiwan"	3.5	"None"
1079	"Deshome"	"Aloe Noodle Vegetable Sauce"	"Pack"	"Taiwan"	5	"None"
1078	"Deshome"	"Black Eyed Beans Noodle Spicy Soybean Sauce & Sesame Sauce"	"Pack"	"Taiwan"	3.75	"None"
1077	"Deshome"	"Aloe Noodle Red Onion & Sesame Sauce"	"Pack"	"Taiwan"	5	"None"
1076	"Deshome"	"Black Eyed Beans Noodle Vegetable Sauce & Sesame Sauce"	"Pack"	"Taiwan"	3.75	"None"
1075	"Deshome"	"Aloe Noodle With Basil Sauce"	"Pack"	"Taiwan"	5	"None"
1074	"Deshome"	"Pollen Noodles Sesame Sauce & Soy Sauce"	"Pack"	"Taiwan"	4.25	"None"
1073	"Deshome"	"Black Eyed Bean Noodle Red Onion Sauce & Sesame Sauce"	"Pack"	"Taiwan"	3.75	"None"
1072	"Deshome"	"Aloe Noodle With Spicy Soybean Sauce"	"Pack"	"Taiwan"	4	"None"
1071	"Nissin"	"Raoh Soy Sauce Taste"	"Pack"	"Japan"	4	"None"
1070	"HoMyeonDang"	"Premium Noodle House Pork & Seafood Flavor"	"Pack"	"South Korea"	4	"None"
1069	"Nissin"	"Raoh Rich Miso Flavor"	"Bowl"	"Japan"	5	"None"
1068	"Koka"	"Oriental Instant Noodles Stir Fried Noodles"	"Pack"	"Singapore"	3.75	"None"
1067	"Nissin"	"Cup Noodle Red Shock"	"Cup"	"Japan"	3.75	"None"
1066	"Tasty Bite"	"1 Step-1 Minute Asian Noodles Pad Thai"	"Pack"	"USA"	3.5	"None"
1065	"Tasty Bite"	"1 Step-1 Minute Asian Noodles Kung Pao"	"Pack"	"USA"	4.25	"None"
1064	"Tasty Bite"	"1 Step-1 Minute Asian Noodles Mushroom Lo Mein"	"Pack"	"USA"	4	"None"
1063	"Tasty Bite"	"1 Step-1 Minute Asian Noodles Thai Basil"	"Pack"	"USA"	3.75	"None"
1062	"Tasty Bite"	"1 Step-1 Minute Asian Noodles Lemongrass Ginger"	"Pack"	"USA"	3.75	"None"
1061	"Tasty Bite"	"1 Step-1 Minute Asian Noodles Toasted Sesame"	"Pack"	"USA"	4	"None"
1060	"Star Anise Foods"	"Happy Pho Vietnamese Brown Rice Noodle Soup Garlic Goodness"	"Pack"	"USA"	3.75	"None"
1059	"Mamee"	"Oriental Noodles Curry Flavour"	"Pack"	"Malaysia"	3.25	"None"
1058	"A-Sha Dry Noodle"	"Dry Noodle Mandarin Noodle - Original Sauce"	"Pack"	"Taiwan"	4	"None"
1057	"A-Sha Dry Noodle"	"Dry Noodle Hakka Noodle - Spicy Sesame Oil Sauce"	"Pack"	"Taiwan"	3.5	"None"
1056	"A-Sha Dry Noodle"	"Dry Noodle Mandarin Noodle - Onion Oil Sauce"	"Pack"	"Taiwan"	5	"None"
1055	"A-Sha Dry Noodle"	"Dry Noodle QQ Thin Noodle - BBQ Sauce"	"Pack"	"Taiwan"	5	"None"
1054	"A-Sha Dry Noodle"	"No. 10 Mandarin Noodle - Black Pepper Sauce"	"Pack"	"Taiwan"	3.75	"None"
1053	"A-Sha Dry Noodle"	"Dry Noodle Tainan Noodle - Sesame Sauce"	"Pack"	"Taiwan"	4	"None"
1052	"A-Sha Dry Noodle"	"Dry Noodle Hakka Noodle - Chili Sauce"	"Pack"	"Taiwan"	4.25	"None"
1051	"Maruchan"	"Seimen Japanese Instant Ramen Noodles Soy Sauce Taste"	"Pack"	"Japan"	3.75	"None"
1050	"Knorr"	"Japanese Pork Bone Flavour Quick Serve Macaroni"	"Pack"	"Hong Kong"	3	"None"
1049	"Mr. Noodles"	"Bowl Beef Simulated Flavor"	"Bowl"	"Canada"	2	"None"
1048	"Ottogi"	"Cheese Bokki"	"Cup"	"South Korea"	3.5	"None"
1047	"New Touch"	"Yakisoba Noodle"	"Tray"	"Japan"	4	"None"
1046	"Myojo"	"Stir Fry Noodles Japanese Style Noodles With Sauce"	"Pack"	"USA"	4	"None"
1045	"Nissin"	"Chow Mein Chicken"	"Tray"	"USA"	3.5	"None"
1044	"Nongshim"	"Shin Ramyun Noodle Spicy Mushroom"	"Bowl"	"China"	3.25	"None"
1043	"Chewy"	"Rice Vermicelli Satay Chicken"	"Pack"	"China"	3	"None"
1042	"Nongshim"	"Potato Pork Ramyun"	"Pack"	"China"	5	"None"
1041	"Ko-Lee"	"Instant Noodles Super Chow Mein"	"Pack"	"UK"	4	"None"
1040	"Western Family"	"Instant Noodles Vegetable Flavour"	"Pack"	"Canada"	1	"None"
1039	"Maruchan"	"Bowl Hot & Spicy Shrimp Flavor Ramen Noodles With Vegetables"	"Bowl"	"USA"	4.25	"None"
1038	"Itomen"	"Chanponmen"	"Pack"	"Japan"	4.25	"None"
1037	"Emart"	"Dare You Habanero Jjamppong"	"Pack"	"South Korea"	4	"None"
1036	"Golden Wheat"	"Korean Style Spicy Shrimp Noodle Soup"	"Bowl"	"China"	3.5	"None"
1035	"Wei Lih"	"Spicy Sichuan Flavor Instant Noodle"	"Bowl"	"Taiwan"	3.5	"None"
1034	"Western Family"	"Instant Noodles In A Cup Spicy Chicken"	"Cup"	"Canada"	2.25	"None"
1033	"Nissin"	"King Cup Noodle BBQ Chicken & Onion"	"Cup"	"Japan"	3.75	"None"
1032	"Mama"	"Authentic Thai Cuisine Pad Thai"	"Pack"	"Thailand"	4	"None"
1031	"HoMyeonDang"	"Premium Noodle House Don Ramyun"	"Pack"	"South Korea"	4	"None"
1030	"Samyang Foods"	"60 Ingredients Assorted Vegetable SK Version"	"Pack"	"South Korea"	3.75	"None"
1029	"Samyang Foods"	"Nagasaki Crab Jjampong"	"Pack"	"South Korea"	5	"None"
1028	"Samyang Foods"	"Buldalk Bokkeummyeon (Hot Fried Chicken Ramyun)"	"Pack"	"South Korea"	4	"None"
1027	"Samyang Foods"	"Yukgaejang Beef Ramyun"	"Bowl"	"South Korea"	4	"None"
1026	"Samyang Foods"	"Bajirak Kalgugsu"	"Pack"	"South Korea"	3.75	"None"
1025	"Samyang Foods"	"Hot Chacharoni"	"Pack"	"South Korea"	3.75	"None"
1024	"HoMyeonDang"	"Premium Noodle House Tofu Fried Noodle"	"Pack"	"South Korea"	3.5	"None"
1023	"Samyang Foods"	"Samyang Ramyun"	"Pack"	"South Korea"	4.5	"None"
1022	"HoMyeonDang"	"Premuim Noodle House Crab Jjampong"	"Pack"	"South Korea"	5	"None"
1021	"Samyang Foods"	"Beef Flavor Ramyun (SK Version)"	"Pack"	"South Korea"	4.25	"None"
1020	"Samyang Foods"	"Nagasaki Jjampong"	"Bowl"	"South Korea"	4.75	"None"
1019	"Samyang Foods"	"Kimchi Ramyun (SK Version)"	"Pack"	"South Korea"	4	"None"
1018	"Samyang Foods"	"Ganjjampong"	"Pack"	"South Korea"	4.25	"None"
1017	"Samyang Foods"	"Sutah (SK Version)"	"Pack"	"South Korea"	3.75	"None"
1016	"Nissin"	"Big Cup Noodles Habanero Lime Chicken Flavor Ramen Noodle Soup"	"Cup"	"USA"	3.5	"None"
1015	"Tradition"	"Oriental Style Ramen Noodle Soup"	"Pack"	"USA"	2.75	"None"
1014	"Nissin"	"King Spa Oh Peperoncino Spaghetti (日清生タイプSpa王 ペペロンチーノ)"	"Bowl"	"Japan"	4.25	"None"
1013	"Vina Acecook"	"Oh! Ricey Hủ Tiếu Sườn Heo (Pork Spareribs Flavour)"	"Pack"	"Vietnam"	3.5	"None"
1012	"Unox"	"Good Noodles Oosterse Kip (Oriental Chicken)"	"Pack"	"Holland"	3.5	"None"
1011	"Maruchan"	"Bowl Hot & Spicy Chicken Flavor Ramen Noodles With Vegetables"	"Bowl"	"USA"	4	"None"
1010	"Golden Wheat"	"Korean Style Spicy Beef Noodle Soup"	"Bowl"	"China"	3.75	"None"
1009	"Western Family"	"Instant Noodles In A Cup Oriental"	"Cup"	"Canada"	2	"None"
1008	"Ottogi"	"Sesame Flavor Noodle Bowl"	"Bowl"	"South Korea"	3.5	"None"
1007	"Nissin"	"Demae Ramen Sesame Oil Flavour Noodles With Soup Base"	"Bowl"	"Hong Kong"	4.5	"None"
1006	"Amino"	"Barszcz czerwony (Borscht)"	"Pack"	"Poland"	4	"None"
1005	"Four Seas"	"Chicken Flavour"	"Bowl"	"China"	2.75	"None"
1004	"Wai Wai"	"Artificial Pork Flavour"	"Pack"	"Thailand"	3	"None"
1003	"Nissin"	"Chow Mein Spicy Teriyaki Beef"	"Tray"	"USA"	4.5	"None"
1002	"Mr. Noodles"	"Bowl Spicy Chicken Simulated Flavour"	"Bowl"	"Canada"	2	"None"
1001	"Paldo"	"ДОШИРАК (Dosirac) Beef Flavor"	"Pack"	"South Korea"	3.5	"None"
1000	"Maruchan"	"Yakisoba Beef Taco Flavor"	"Tray"	"USA"	4.25	"None"
999	"Pot Noodle"	"Tony's Doner Kebab"	"Cup"	"UK"	1.5	"None"
998	"Nongshim"	"Shin Ramyun Black Spicy Beef"	"Cup"	"South Korea"	4.5	"None"
997	"Sakurai Foods"	"Miso Stew Instant Udon (Winter)"	"Pack"	"Japan"	4.25	"None"
996	"Maruchan"	"Bowl Chicken Flavor"	"Bowl"	"USA"	4	"None"
995	"Ko-Lee"	"Instant Noodles Beef"	"Pack"	"UK"	3	"None"
994	"Wai Wai"	"Tom Yum Shrimp Flavour"	"Pack"	"Thailand"	3.25	"None"
993	"Unox"	"Sate"	"Pack"	"Holland"	3.5	"None"
992	"Prima Taste"	"Singapore Laksa La Mian"	"Pack"	"Singapore"	5	"2013 #1"
991	"Prima Taste"	"Singapore Curry La Mian"	"Pack"	"Singapore"	5	"2013 #2"
990	"Nissin"	"Pan Asian Kitchen Spicy Pad Thai"	"Tray"	"USA"	2.75	"None"
989	"GS25"	"Gonghwachun Jjamppong"	"Pack"	"South Korea"	4	"None"
988	"Amino"	"Ogorkowa"	"Pack"	"Poland"	3.25	"None"
987	"Trident"	"Singapore Soft Noodles"	"Pack"	"Australia"	2.75	"None"
986	"Paldo"	"Jong-Gah-Jip Kimchi Ramen"	"Pack"	"South Korea"	4	"None"
985	"Ko-Lee"	"Go Noodles Thai Hot & Spicy Tom Yum"	"Cup"	"UK"	1	"None"
984	"Sun Noodle"	"Ramen Shoyu Flavor"	"Tray"	"USA"	5	"None"
983	"Sun Noodle"	"Tantanmen Spicy Sesame (Mild)"	"Tray"	"USA"	3.75	"None"
982	"Sun Noodle"	"Ramen Miso Flavor"	"Tray"	"USA"	5	"None"
981	"S&S"	"Saimin"	"Pack"	"USA"	4	"None"
980	"Sun Noodle"	"Cold Ramen Soy Sauce Vinaigrette"	"Tray"	"USA"	4	"None"
979	"Sun Noodle"	"Nama Soba Buckwheat Noodle"	"Tray"	"USA"	4	"None"
978	"Sun Noodle"	"Ramen Pork Flavor"	"Tray"	"USA"	5	"None"
977	"Sun Noodle"	"Yakisoba"	"Pack"	"USA"	4.5	"None"
976	"Nissin"	"Donbei Tensoba"	"Bowl"	"Japan"	4	"None"
975	"Ottogi"	"Spaghetti Ramen"	"Bowl"	"South Korea"	4.5	"None"
974	"Pot Noodle"	"Chilli Beef Flavour"	"Cup"	"UK"	2.25	"None"
973	"Annie Chun's"	"Ramen House Spicy Chicken Ramen"	"Pack"	"USA"	4	"None"
972	"Springlife"	"Spinach With Organic Noodles"	"Pack"	"China"	3	"None"
971	"Annie Chun's"	"Soup Bowl Chinese Chicken"	"Bowl"	"USA"	4.25	"None"
970	"Annie Chun's"	"Noodle Express Spicy Szechuan"	"Tray"	"USA"	2	"None"
969	"Annie Chun's"	"Soup Bowl Vietnamese Pho"	"Bowl"	"USA"	4	"None"
968	"Annie Chun's"	"Noodle Express Teriyaki"	"Tray"	"USA"	3	"None"
967	"Annie Chun's"	"Soup Bowl South Korean Kimchi"	"Bowl"	"USA"	4.5	"None"
966	"Annie Chun's"	"Ramen House Spring Vegetable Ramen"	"Pack"	"USA"	4	"None"
965	"Annie Chun's"	"Noodle Express Chinese Chow Mein"	"Tray"	"USA"	3.75	"None"
964	"Nissin"	"Raoh Backfat Rich Soy Sauce Flavor"	"Bowl"	"Japan"	5	"None"
963	"Pot Noodle"	"Mr. Chu’s Golden Noodle No. 7 Sticky Rib"	"Cup"	"UK"	3.25	"None"
962	"Nongshim"	"Bowl Noodle Soup Spicy Seafood Flavor (New Version)"	"Bowl"	"USA"	4.25	"None"
961	"Trident"	"Chow Mein Soft Noodles"	"Pack"	"Australia"	2.75	"None"
960	"Nissin"	"Bowl Noodles Hot & Spicy Super Picante"	"Bowl"	"USA"	3.25	"None"
959	"Sakurai Foods"	"ARCHE Naturküche Ramen Mit Ingwer"	"Pack"	"Japan"	3.25	"None"
958	"Sakurai Foods"	"Soy Sauce Ramen"	"Bowl"	"Japan"	4.25	"None"
957	"Sakurai Foods"	"100% Vegetarian Soy Sauce Flavor"	"Pack"	"Japan"	4.25	"None"
956	"Sakurai Foods"	"Sesame Noodles"	"Pack"	"Japan"	5	"None"
955	"Sakurai Foods"	"Miso Ramen"	"Bowl"	"Japan"	4	"None"
954	"Sakurai Foods"	"ARCHE Naturküche Japanische Nudelsuppe"	"Pack"	"Japan"	3.25	"None"
953	"Sakurai Foods"	"Soy Sauce Ramen"	"Pack"	"Japan"	4.75	"None"
952	"Pot Noodle"	"Sweet & Spicy"	"Cup"	"UK"	3.5	"None"
951	"Vifon"	"Pomidorowa (Mild Tomato)"	"Pack"	"Poland"	4	"None"
950	"Ottogi"	"Kiss Myon"	"Cup"	"South Korea"	3.75	"None"
949	"Ko-Lee"	"Instant Noodles Chicken "	"Pack"	"UK"	3.5	"None"
948	"Trident"	"Hot & Spicy 2 Minute Noodles"	"Pack"	"Australia"	3.5	"None"
947	"Maruchan"	"Yakisoba Jalapeno Cheddar"	"Tray"	"USA"	4	"None"
946	"Right Foods"	"Dr. McDougall's Vegan Chicken Ramen"	"Cup"	"USA"	1.75	"None"
945	"Pot Noodle"	"Jamaican Jerk!"	"Cup"	"UK"	2.75	"None"
944	"Wai Wai"	"Oriental Style Instant Noodles (Dry method)"	"Pack"	"Thailand"	3	"None"
943	"Amino"	"Zurek"	"Pack"	"Poland"	3.25	"None"
942	"Kamfen"	"E-men Lobster Soup"	"Pack"	"China"	3.25	"None"
941	"Ko-Lee"	"Go Noodles Chicken Special"	"Pack"	"UK"	3.75	"None"
940	"Wai Wai"	"Sour Soup Flavor"	"Pack"	"Thailand"	3.5	"None"
939	"Pot Noodle"	"Sweet & Sour"	"Cup"	"UK"	3.75	"None"
938	"Maruchan"	"Yakisoba Four Cheese"	"Tray"	"USA"	3.75	"None"
937	"Mama"	"Shrimp (TOM YUM)"	"Pack"	"Thailand"	3.75	"None"
936	"Yamachan"	"Mild Tonkotsu"	"Pack"	"USA"	5	"None"
935	"Maruchan"	"Beef"	"Cup"	"USA"	3.5	"None"
934	"Nongshim"	"Jinjja Jinjja Flamin' Hot & Nutty"	"Pack"	"USA"	5	"2013 #4"
933	"Paldo"	"Kokomen Spicy Chicken"	"Cup"	"South Korea"	4.5	"None"
932	"Paldo"	"Namja Ramen (USA version)"	"Pack"	"South Korea"	5	"None"
931	"Kamfen"	"dried Mix Noodles Soya Bean Paste"	"Tray"	"China"	3.75	"None"
930	"Maruchan"	"35% Less Sodium Beef"	"Cup"	"USA"	3.5	"None"
929	"Vina Acecook"	"Good Artificial Minced Pork Bean Vermicelli"	"Pack"	"Vietnam"	3.75	"None"
928	"Kamfen"	"Dried Mix Noodles Artificial Spicy Pork"	"Tray"	"China"	4	"None"
927	"Paldo"	"Kokomen Spicy Chicken"	"Bowl"	"South Korea"	4.75	"None"
926	"Ibumie"	"VegeMee Vegetarian Flavour"	"Pack"	"Malaysia"	2.75	"None"
925	"Emart"	"Dare You! Habanero Ramen"	"Pack"	"South Korea"	3.75	"None"
924	"Maruchan"	"35% Less Sodium Chicken"	"Pack"	"USA"	3.75	"None"
923	"Ibumie"	"LadMee Hot Pepper"	"Pack"	"Malaysia"	3.5	"None"
922	"Sunlee"	"Shitake Mushroom Vernicalli"	"Bowl"	"Thailand"	1.25	"None"
921	"Ottogi"	"Jjajang Bokki"	"Bowl"	"South Korea"	3.5	"None"
920	"Shirakiku"	"Hot & Spicy Udon"	"Pack"	"USA"	3	"None"
919	"Maruchan"	"35% Less Sodium Beef"	"Pack"	"USA"	3.5	"None"
918	"Nongshim"	"Tempura Udon Flavor Cup Ramyun"	"Cup"	"South Korea"	4.5	"None"
917	"Vina Acecook"	"Good Chicken Abalone Bean Vermicelli"	"Pack"	"Vietnam"	3.25	"None"
916	"Goku Uma"	"Seafood Flavor Japanese Noodles"	"Bowl"	"Japan"	4.25	"None"
915	"Wai Wai"	"Casserole Beef Flavour"	"Pack"	"Thailand"	3.5	"None"
914	"Nissin"	"Ramen Shop Sapporo Miso"	"Pack"	"Japan"	4	"None"
913	"Nongshim"	"Spicy Shrimp Cup Ramyun"	"Cup"	"South Korea"	4.25	"None"
912	"Maruchan"	"Instant Lunch Shrimp"	"Cup"	"USA"	3.75	"None"
911	"Nissin"	"Top Ramen Cucharealo Habanero Shrimp"	"Pack"	"USA"	3.75	"None"
910	"Paldo"	"Namja Ramyun"	"Bowl"	"South Korea"	4.25	"None"
909	"Indomie"	"Kriuuk Bawang"	"Pack"	"Indonesia"	4.25	"None"
908	"Sapporo Ichiban"	"Original Flavor"	"Cup"	"USA"	3.5	"None"
907	"Nongshim"	"Neoguri Spicy Seafood"	"Cup"	"South Korea"	4	"None"
906	"Daddy"	"Kari 365 Curry Flavour"	"Pack"	"Malaysia"	5	"None"
905	"Tradition"	"Vegetable Instant Noodle soup"	"Cup"	"USA"	3.25	"None"
904	"Myojo"	"Ippei-chan Yomise-No Yakisoba Oriental"	"Tray"	"Japan"	4.75	"None"
903	"Han's South Korea"	"Rice Noodle With Seafood Flavored Soup"	"Tray"	"South Korea"	3.5	"None"
902	"Sunlee"	"Pho Bo Beef Flavour Rice Stick"	"Bowl"	"Thailand"	3.25	"None"
901	"Sarimi"	"Rasa Ayam Bawang"	"Pack"	"Indonesia"	3.5	"None"
900	"Maruchan"	"Instant Lunch Chicken"	"Cup"	"USA"	3.5	"None"
899	"FMF"	"Chow Tomato "	"Pack"	"Fiji"	4.25	"None"
898	"Long Kow"	"Crystal Noodles Savory Shoyu"	"Cup"	"China"	1.5	"None"
897	"FMF"	"Chow Masala"	"Pack"	"Fiji"	4	"None"
896	"Vina Acecook"	"Good Tomyum Kung Bean Vermicelli"	"Pack"	"Vietnam"	3.5	"None"
895	"SuperMi"	"Sedaaap Mi Goreng"	"Pack"	"Indonesia"	5	"None"
894	"Han's South Korea"	"Rice Noodle With Kimchi Flavored Soup"	"Tray"	"South Korea"	3	"None"
893	"Paldo"	"Bowl Noodle Shrimp Flavor"	"Bowl"	"South Korea"	3.25	"None"
892	"ABC"	"Selera Pedas Hot Tomato Soup Flavor"	"Pack"	"Indonesia"	4.5	"None"
891	"Vina Acecook"	"Hao Hao Mushroom"	"Pack"	"Vietnam"	2.75	"None"
890	"Unif / Tung-I"	"Mushroom Flavor Ramen Noodles"	"Pack"	"Vietnam"	3.5	"None"
889	"Yamachan"	"Rich Shoyu Ramen"	"Pack"	"USA"	4	"None"
888	"Yamachan"	"Nagasaki Sara Udon Chicken "	"Pack"	"USA"	4.25	"None"
887	"Yamachan"	"Cold Noodles With Lemon Soy Dressing"	"Pack"	"USA"	4	"None"
886	"Yamachan"	"Tonkotsu-Shoyu Rich Pork Flavor Ramen"	"Pack"	"USA"	4.75	"None"
885	"Yamachan"	"Miso Ramen Rich Sapporo Miso"	"Pack"	"USA"	5	"None"
884	"Yamachan"	"Miso Ramen - Mild"	"Pack"	"USA"	4	"None"
883	"Yamachan"	"Shio Ramen Seafood Mild"	"Pack"	"USA"	4.5	"None"
882	"SuperMi"	"GoBang"	"Pack"	"Indonesia"	5	"None"
881	"Han's South Korea"	"Rice Noodle With Hot & Spicy"	"Tray"	"South Korea"	3.25	"None"
880	"Golden Wheat"	"South Korean Style Seafood"	"Cup"	"China"	2.75	"None"
879	"Song Hak"	"Rice Topokki"	"Bowl"	"South Korea"	5	"None"
878	"Nissin"	"Top Ramen Short Cuts Lime Chili"	"Pack"	"USA"	3.75	"None"
877	"Nongshim"	"Shin Bowl (New)"	"Bowl"	"USA"	4.25	"None"
876	"Sarimi"	"Soto Koya Pedasss"	"Pack"	"Indonesia"	3.25	"None"
875	"Sunlee"	"Artificial Chicken Rice Vermicelli"	"Bowl"	"Thailand"	2.5	"None"
874	"Fuji Mengyo"	"Nabeyaki Udon"	"Bowl"	"Japan"	3.5	"None"
873	"Vifon"	"Viet Rice Noodles Chicken"	"Pack"	"Vietnam"	3.5	"None"
872	"Nongshim"	"Chapagetti"	"Bowl"	"USA"	5	"None"
871	"Dragonfly"	"Artificial Hot & Sour Shrimp"	"Pack"	"China"	4	"None"
870	"SuperMi"	"Mi Keriting Rasa Ayam Bawang"	"Pack"	"Indonesia"	3.75	"None"
869	"Vina Acecook"	"Good Chicken Bean Vermicelli"	"Pack"	"Vietnam"	3.25	"None"
868	"CJ CheilJedang"	"Katsuobushi Udon"	"Bowl"	"South Korea"	3.75	"None"
867	"Indomie"	"Rasa Coto Makassar"	"Pack"	"Indonesia"	4	"None"
866	"Master Kong"	"Mianba"	"Pack"	"China"	4	"None"
865	"Little Cook"	"Stewed Duck"	"Cup"	"Thailand"	3	"None"
864	"Unif / Tung-I"	"Chinese Spices Tong Tsai Bean Vermicelli"	"Pack"	"Taiwan"	3.5	"None"
863	"Indomie"	"Special Fried Curly Noodle (Local)"	"Pack"	"Indonesia"	5	"None"
862	"Nissin"	"Top Ramen Short Cuts Roast Chicken"	"Pack"	"USA"	4.25	"None"
861	"Vina Acecook"	"Hao Hao Mi Chay Vegetarian"	"Pack"	"Vietnam"	3.25	"None"
860	"Baijia"	"Artificial Pickled Cabbage Fish"	"Pack"	"China"	2.75	"None"
859	"Tradition"	"Imitation Chicken Vegetarian"	"Cup"	"USA"	3.75	"None"
858	"Indomie"	"Rasa Mi Cakalang"	"Pack"	"Indonesia"	4.5	"None"
857	"Sempio"	"Seafood Vermicelli Anchovy"	"Bowl"	"South Korea"	4.25	"None"
856	"Little Cook"	"Mushroom Vegetarian"	"Bowl"	"Thailand"	4.75	"None"
855	"Vina Acecook"	"Bestcook Hot & Sour Shrimp"	"Bowl"	"Vietnam"	4.25	"None"
854	"Long Kow"	"Crystal Noodles Hot & Sour"	"Bowl"	"China"	3.5	"None"
853	"Dongwon"	"RaUdong Unfried Noodle With Kimchi"	"Bowl"	"South Korea"	4.5	"None"
852	"SuperMi"	"Sedaaap Mi Kuah Rasa Kari Ayam"	"Pack"	"Indonesia"	4	"None"
851	"Dragonfly"	"Artificial Pork Ribs"	"Bowl"	"China"	3.5	"None"
850	"Nissin"	"Top Ramen Short Cuts Chicken"	"Pack"	"USA"	4	"None"
849	"Nissin"	"Top Ramen Cucharealo Tomato Chicken"	"Pack"	"USA"	3.5	"None"
848	"Golden Wheat"	"South Korean Style Spicy Pork"	"Cup"	"China"	3.5	"None"
847	"Itomen"	"Sansai Soba Edible Wld Plant"	"Bowl"	"Japan"	3.25	"None"
846	"Vifon"	"Mi Kim Chee"	"Pack"	"Vietnam"	3.75	"None"
845	"Nongshim"	"Doong Ji Cold Noodle Chilled Broth"	"Pack"	"South Korea"	4.25	"None"
844	"Maggi"	"2 Minute Noodles Perencah Asam Laksa"	"Pack"	"Malaysia"	4	"None"
843	"Nissin"	"Top Ramen Short Cuts Beef"	"Pack"	"USA"	3.5	"None"
842	"JML"	"Artificial Stew Beef"	"Bowl"	"China"	3.75	"None"
841	"Nongshim"	"Chapagetti (South Korean)"	"Pack"	"South Korea"	4	"None"
840	"Chewy"	"Stir Rice Vermicelli Singaporean Laksa"	"Tray"	"China"	3.75	"None"
839	"CJ CheilJedang"	"Mild Bean Curd Stew"	"Cup"	"South Korea"	2	"None"
838	"Sarimi"	"Soto Koya Gurih"	"Pack"	"Indonesia"	4	"None"
837	"Nissin"	"Top Ramen Cucharealo Picante Chicken"	"Pack"	"USA"	4.5	"None"
836	"Binh Tay"	"Mi Chay Vegetarian"	"Pack"	"Vietnam"	3.5	"None"
835	"Mr. Noodles"	"Shrimp"	"Pack"	"Canada"	2.5	"None"
834	"Indomie"	"Mi Goreng Kriuuk Pedas"	"Pack"	"Indonesia"	3.75	"None"
833	"Wai Wai"	"Vegetarian"	"Pack"	"Thailand"	3.5	"None"
832	"Dragonfly"	"Mee Goreng Dry Ramen Noodles"	"Pack"	"China"	3.75	"None"
831	"Vifon"	"Instant Porridge Chicken"	"Pack"	"Vietnam"	3.25	"None"
830	"Seven-Eleven"	"Seven & I Shoyu"	"Cup"	"Japan"	4.5	"None"
829	"Paldo"	"Kko Kko Myun King Cup"	"Bowl"	"South Korea"	4.75	"None"
828	"Paldo"	"Seolleongtangmyeon"	"Pack"	"South Korea"	3.5	"None"
827	"Paldo"	"Rabokki"	"Pack"	"South Korea"	4.75	"None"
826	"Paldo"	"Namja"	"Pack"	"South Korea"	5	"None"
825	"Paldo"	"Shoyu"	"Cup"	"Japan"	3.25	"None"
824	"Paldo"	"Bibim Men Cucumber"	"Pack"	"South Korea"	5	"None"
823	"Paldo"	"Kokomen Spicy Chicken"	"Pack"	"South Korea"	5	"2013 #9"
822	"Paldo"	"Speed King Bowl (Prototype)"	"Bowl"	"South Korea"	3.5	"None"
821	"Master Kong"	"Potatoes & Stewed Beef"	"Pack"	"China"	5	"None"
820	"Sunlee"	"Tom Yum Shrimp Rice Stick"	"Bowl"	"Thailand"	3.75	"None"
819	"Maruchan"	"Tempura Soba"	"Pack"	"Japan"	4	"None"
818	"SuperMi"	"Sedaaap Mi Kuah Rasa Soto"	"Pack"	"Indonesia"	4	"None"
817	"Souper"	"Bowl Ramen Shrimp"	"Bowl"	"Taiwan"	3.75	"None"
816	"Vina Acecook"	"Oh! Ricey Phnom Penh Rice Noodle"	"Pack"	"Vietnam"	3.75	"None"
815	"Chencun"	"Stewde Chicken Of Mushroom"	"Cup"	"China"	3.25	"None"
814	"Indomie"	"Beef"	"Pack"	"Indonesia"	3.5	"None"
813	"Mr. Noodles"	"Spicy Chicken"	"Pack"	"Canada"	2	"None"
812	"Master Kong"	"Spicy Beef"	"Pack"	"China"	3.75	"None"
811	"Mr. Noodles"	"Vegetable"	"Pack"	"Canada"	1.75	"None"
810	"ABC"	"Selera Pedas Mi Goreng Hot Chicken Lemon"	"Pack"	"Indonesia"	4.25	"None"
809	"Nongshim"	"Neoguri Mild (South Korea)"	"Pack"	"South Korea"	4	"None"
